Year,Month,Running Month,Longitude,Latitude,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations
2009,10,24118,166.9,-19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.18,25.7,26.08,25.17,11.0,0.99,14.0,0.5,23.92,24.75,25.02,24.53,6.0,0.62,10.0,0.2,12.84,13.78,15.6,14.33,6.0,1.92,10.0,0.2,69.1,70.6,79.8,74.8,6.0,10.8,10.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,166.9,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,4.0,4.7,4.0,2.0,1.4,12.0,1.0,62.4,84.4,84.9,73.9,3.0,18.8,10.0,0.7,12.4,67.0,133.1,72.6,3.0,88.6,10.0,0.7,-6.2,28.9,134.9,63.5,3.0,107.6,10.0,0.7
2009,10,24118,166.9,36.4,-7.9,106.8,246.3,118.9,3.0,186.5,10.0,0.7,-54.9,54.9,217.7,80.8,3.0,200.9,10.0,0.7,4.8,67.7,161.1,82.6,3.0,115.2,10.0,0.7,-17.5,36.0,138.5,59.9,3.0,116.1,10.0,0.7,-6.4,17.0,19.5,6.8,3.0,20.9,10.0,0.7,-19.4,3.0,39.6,9.9,3.0,43.6,10.0,0.7,772.0,2146.5,2554.5,1674.5,3.0,1368.0,10.0,0.7,770.0,2145.0,2555.0,1675.0,3.0,1370.0,10.0,0.7,-1.84,-1.5,0.68,-0.6,3.0,2.01,10.0,0.7,-16.4,-10.2,13.0,-1.9,3.0,22.7,10.0,0.7,2.28,4.3,5.98,4.13,3.0,2.72,10.0,0.7,22.7,34.5,52.1,37.3,3.0,21.6,10.0,0.7,22.32,23.0,23.68,23.0,3.0,1.0,10.0,0.7,22.84,24.0,24.34,23.6,3.0,1.15,10.0,0.7,11.04,14.15,15.48,13.28,3.0,3.34,10.0,0.7,62.4,84.4,84.9,73.9,3.0,18.8,10.0,0.7,7.58,12.9,13.65,10.67,3.0,4.85,10.0,0.7,-0.22,4.79,10.19,4.98,3.0,7.63,10.0,0.7,-2.3,2.24,9.69,3.66,3.0,8.87,10.0,0.7,1018.29,1020.0,1021.3,1019.8,3.0,2.21,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,166.9,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,14.8,14.8,14.8,1.0,0.0,30.0,0.0,-2.6,-2.6,-2.6,-2.6,1.0,0.0,30.0,0.0,559.5,1000.0,1647.5,1342.0,8.0,1358.0,22.0,0.5,560.0,1000.0,1645.0,1340.0,8.0,1360.0,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.0,-19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.1,-37.1,-37.1,-37.1,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,1441.5,2406.0,2861.0,2165.5,5.0,1237.5,18.0,0.0,1440.0,2405.0,2860.0,2165.0,5.0,1240.0,18.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,30.0,0.0,12.0,12.0,12.0,12.0,1.0,0.0,30.0,0.0,6.18,6.18,6.18,6.18,1.0,0.0,30.0,0.0,37.1,37.1,37.1,37.1,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,30.0,0.0,64.7,73.5,76.2,70.9,5.0,6.6,18.0,0.0,-174.3,-137.6,-86.4,-130.1,5.0,62.2,18.0,0.0,36.1,115.4,125.5,85.7,5.0,56.6,18.0,0.0
2009,10,24118,168.1,-41.1,18.9,18.9,18.9,18.9,1.0,0.0,18.0,1.0,32.6,32.6,32.6,32.6,1.0,0.0,18.0,1.0,12.0,12.0,12.0,12.0,1.0,0.0,18.0,1.0,20.9,20.9,20.9,20.9,1.0,0.0,18.0,1.0,2.8,2.8,2.8,2.8,1.0,0.0,18.0,1.0,4.8,4.8,4.8,4.8,1.0,0.0,18.0,1.0,17.5,17.5,17.5,17.5,1.0,0.0,18.0,1.0,20.0,20.0,20.0,20.0,1.0,0.0,18.0,1.0,1.5,1.5,1.5,1.5,1.0,0.0,18.0,1.0,3.9,3.9,3.9,3.9,1.0,0.0,18.0,1.0,2.15,2.15,2.15,2.15,1.0,0.0,18.0,1.0,5.6,5.6,5.6,5.6,1.0,0.0,18.0,1.0,16.0,16.0,16.0,16.0,1.0,0.0,18.0,1.0,14.5,14.5,14.5,14.5,1.0,0.0,18.0,1.0,9.26,9.26,9.26,9.26,1.0,0.0,18.0,1.0,89.5,89.5,89.5,89.5,1.0,0.0,18.0,1.0,2.6,2.6,2.6,2.6,1.0,0.0,18.0,1.0,1.3,1.3,1.3,1.3,1.0,0.0,18.0,1.0,2.25,2.25,2.25,2.25,1.0,0.0,18.0,1.0,1001.8,1001.8,1001.8,1001.8,1.0,0.0,18.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,18.0,1.0,89.5,89.5,89.5,89.5,1.0,0.0,18.0,1.0,3.4,3.4,3.4,3.4,1.0,0.0,18.0,1.0,5.9,5.9,5.9,5.9,1.0,0.0,18.0,1.0
2009,10,24118,168.1,-25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3,53.3,53.3,53.3,1.0,0.0,30.0,0.0,44.7,44.7,44.7,44.7,1.0,0.0,30.0,0.0,57.5,581.0,1276.0,663.0,4.0,713.0,24.0,0.5,55.0,580.0,1275.0,665.0,4.0,715.0,24.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,30.0,0.0,11.3,11.3,11.3,11.3,1.0,0.0,30.0,0.0,6.16,6.16,6.16,6.16,1.0,0.0,30.0,0.0,69.6,69.6,69.6,69.6,1.0,0.0,30.0,0.0,21.0,21.0,21.0,21.0,1.0,0.0,30.0,0.0,20.48,21.0,21.79,21.13,4.0,1.03,24.0,0.5,9.59,10.62,11.58,10.59,4.0,1.2,24.0,0.5,61.6,68.6,75.4,68.5,4.0,8.2,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.1,-19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91,26.1,26.66,25.84,8.0,0.98,14.0,0.3,22.7,23.2,23.93,23.28,5.0,0.9,18.0,0.0,11.84,12.67,13.34,12.58,5.0,1.14,18.0,0.0,64.7,73.5,76.2,70.9,5.0,6.6,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,14.0,0.0,79.2,81.0,83.2,81.2,3.0,2.9,14.0,0.0,-30.9,-25.6,-16.8,-23.9,3.0,10.4,14.0,0.0,-14.6,-4.5,-3.0,-8.7,3.0,9.2,14.0,0.0
2009,10,24118,168.1,18.3,-224.4,-130.0,-81.1,-151.7,4.0,89.7,16.0,0.5,-160.7,-73.7,-38.8,-98.5,4.0,83.5,16.0,0.5,-136.8,-81.6,-56.3,-95.9,4.0,53.0,16.0,0.5,-109.5,-51.2,-23.6,-65.8,4.0,56.6,16.0,0.5,-62.9,-42.5,-21.5,-42.2,4.0,23.9,16.0,0.5,-44.0,-18.0,-11.1,-27.1,4.0,23.8,16.0,0.5,212.5,426.0,755.5,481.5,4.0,351.5,16.0,0.5,215.0,425.0,755.0,480.0,4.0,350.0,16.0,0.5,1.21,2.1,2.78,2.0,4.0,1.15,16.0,0.5,9.6,15.6,16.6,13.2,4.0,5.6,16.0,0.5,6.44,7.27,8.77,7.59,4.0,1.46,16.0,0.5,47.2,63.9,64.8,56.4,4.0,16.1,16.0,0.5,28.59,28.9,29.48,29.03,4.0,0.71,16.0,0.5,26.12,27.25,27.9,27.03,4.0,1.11,16.0,0.5,16.41,18.0,18.58,17.52,4.0,1.46,16.0,0.5,73.0,77.1,85.2,79.0,4.0,8.6,16.0,0.5,5.86,7.45,9.04,7.45,4.0,2.01,16.0,0.5,-8.2,-4.94,-3.03,-5.58,4.0,3.19,16.0,0.5,-5.9,-2.8,-1.42,-3.62,4.0,2.97,16.0,0.5,1013.12,1014.9,1016.68,1014.9,4.0,2.16,16.0,0.5,2.0,3.0,4.6,3.3,4.0,2.1,16.0,0.5,73.0,77.1,85.2,79.0,4.0,8.6,16.0,0.5,-70.6,-33.6,-19.7,-44.6,4.0,35.3,16.0,0.5,-42.6,-18.3,-12.0,-26.9,4.0,24.7,16.0,0.5
2009,10,24118,168.1,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.7,-9.6,13.5,-14.3,6.0,34.5,22.0,0.3,-62.2,4.0,18.4,-20.3,6.0,54.6,22.0,0.3,132.5,804.5,1508.0,892.0,11.0,754.5,20.0,0.4,135.0,805.0,1510.0,890.0,11.0,755.0,20.0,0.4,-0.41,1.5,2.86,1.38,6.0,2.36,22.0,0.3,-4.3,7.9,26.5,12.4,6.0,27.4,22.0,0.3,2.24,5.39,9.59,5.82,6.0,3.69,22.0,0.3,19.3,42.2,77.4,51.2,6.0,42.0,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.1,50.5,-8.6,64.7,91.4,42.5,4.0,71.2,14.0,0.5,-53.8,-39.8,6.5,-24.4,4.0,44.2,14.0,0.5,-8.0,41.5,65.8,29.5,4.0,49.7,14.0,0.5,-37.8,-26.7,1.5,-18.6,4.0,28.3,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,10.3,12.45,10.8,4.0,2.6,14.0,0.5,-1.14,7.98,11.14,5.14,4.0,9.04,14.0,0.5,-6.92,-5.07,1.08,-3.02,4.0,5.76,14.0,0.5,994.33,999.45,1010.91,1002.48,4.0,12.4,14.0,0.5,4.0,4.5,6.0,5.0,4.0,1.4,14.0,0.5,70.1,81.2,86.1,78.2,4.0,10.7,14.0,0.5,-18.1,75.6,141.5,62.4,4.0,109.4,14.0,0.5,-86.8,-52.2,5.4,-41.2,4.0,62.7,14.0,0.5
2009,10,24118,168.1,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,16.4,16.7,6.7,3.0,17.2,18.0,0.7,-10.6,-9.7,6.3,-2.3,3.0,14.0,18.0,0.7,809.0,1092.5,2084.5,1430.5,4.0,1068.0,14.0,0.5,810.0,1095.0,2085.0,1430.0,4.0,1070.0,14.0,0.5,0.5,0.5,0.84,0.67,3.0,0.29,18.0,0.7,4.4,5.2,11.5,7.9,3.0,5.7,18.0,0.7,1.45,1.67,2.32,1.88,3.0,0.66,18.0,0.7,17.9,19.5,20.8,19.4,3.0,2.1,18.0,0.7,8.0,8.0,8.68,8.33,3.0,0.58,18.0,0.7,7.5,7.75,8.26,7.88,4.0,0.48,14.0,0.5,4.51,5.41,5.91,5.22,4.0,0.86,14.0,0.5,70.1,81.2,86.1,78.2,4.0,10.7,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.2,-19.4,-301.5,-237.1,-177.2,-235.8,5.0,72.5,18.0,0.0,68.6,178.6,214.8,145.6,5.0,94.7,18.0,0.0,-160.6,-120.5,-97.9,-126.6,5.0,38.3,18.0,0.0,35.5,93.4,115.8,78.6,5.0,53.8,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38,13.4,14.13,12.22,5.0,3.61,18.0,0.0,-12.57,-10.26,-7.66,-10.07,5.0,2.9,18.0,0.0,2.8,7.7,9.22,6.2,5.0,4.07,18.0,0.0,1013.19,1014.0,1014.32,1013.76,5.0,0.89,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.2,-17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.2,-38.5,-37.9,-38.5,2.0,1.3,20.0,0.0,7.9,10.5,13.1,10.5,2.0,5.5,20.0,0.0,67.0,456.5,955.5,599.0,13.0,596.0,16.0,0.6,65.0,455.0,955.0,600.0,13.0,595.0,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.2,-17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,1.0,1.68,1.17,3.0,0.76,16.0,0.0,5.3,8.4,11.5,8.4,2.0,6.4,20.0,0.0,2.67,2.96,4.66,3.65,3.0,1.58,16.0,0.0,38.8,40.1,41.4,40.1,2.0,2.6,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.2,20.1,-352.6,-352.6,-352.6,-352.6,1.0,0.0,30.0,1.0,-128.3,-128.3,-128.3,-128.3,1.0,0.0,30.0,1.0,-194.5,-194.5,-194.5,-194.5,1.0,0.0,30.0,1.0,-70.8,-70.8,-70.8,-70.8,1.0,0.0,30.0,1.0,-120.9,-120.9,-120.9,-120.9,1.0,0.0,30.0,1.0,-44.0,-44.0,-44.0,-44.0,1.0,0.0,30.0,1.0,2406.0,2406.0,2406.0,2406.0,1.0,0.0,30.0,1.0,2405.0,2405.0,2405.0,2405.0,1.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,1.0,13.4,13.4,13.4,13.4,1.0,0.0,30.0,1.0,9.6,9.6,9.6,9.6,1.0,0.0,30.0,1.0,128.7,128.7,128.7,128.7,1.0,0.0,30.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,30.0,1.0,28.0,28.0,28.0,28.0,1.0,0.0,30.0,1.0,15.45,15.45,15.45,15.45,1.0,0.0,30.0,1.0,65.7,65.7,65.7,65.7,1.0,0.0,30.0,1.0,13.4,13.4,13.4,13.4,1.0,0.0,30.0,1.0,-12.59,-12.59,-12.59,-12.59,1.0,0.0,30.0,1.0,-4.58,-4.58,-4.58,-4.58,1.0,0.0,30.0,1.0,1015.0,1015.0,1015.0,1015.0,1.0,0.0,30.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,30.0,1.0,65.7,65.7,65.7,65.7,1.0,0.0,30.0,1.0,-168.7,-168.7,-168.7,-168.7,1.0,0.0,30.0,1.0,-61.4,-61.4,-61.4,-61.4,1.0,0.0,30.0,1.0
2009,10,24118,168.2,28.7,9.3,128.0,193.5,84.9,6.0,181.8,18.0,0.5,-5.1,79.6,151.8,78.9,6.0,84.6,18.0,0.5,13.1,85.3,126.5,60.3,6.0,117.2,18.0,0.5,-3.0,53.7,111.9,57.6,6.0,62.6,18.0,0.5,-10.8,30.6,33.8,5.8,6.0,59.2,18.0,0.5,-1.1,13.1,33.3,17.2,6.0,21.6,18.0,0.5,259.0,686.5,1224.0,765.5,6.0,617.0,18.0,0.5,260.0,685.0,1225.0,765.0,6.0,615.0,18.0,0.5,-0.41,2.0,5.07,2.1,6.0,2.97,18.0,0.5,-1.9,13.7,53.0,22.6,6.0,30.2,18.0,0.5,4.49,6.06,7.18,6.05,6.0,2.06,18.0,0.5,31.7,38.3,73.3,52.6,6.0,32.4,18.0,0.5,27.0,27.35,28.21,27.62,6.0,0.8,18.0,0.5,22.87,25.0,27.83,25.52,6.0,3.26,18.0,0.5,15.89,17.49,18.52,17.06,6.0,1.92,18.0,0.5,76.0,84.1,95.1,84.3,6.0,11.6,18.0,0.5,6.27,8.6,10.65,8.47,6.0,2.75,18.0,0.5,0.18,4.77,7.37,2.89,6.0,7.62,18.0,0.5,-0.16,2.99,6.39,3.27,6.0,3.56,18.0,0.5,1010.94,1012.5,1018.83,1014.45,6.0,4.59,18.0,0.5,6.8,7.0,8.0,7.2,6.0,0.8,18.0,0.5,76.0,84.1,95.1,84.3,6.0,11.6,18.0,0.5,-13.2,35.6,60.3,16.3,6.0,83.5,18.0,0.5,-0.8,27.0,48.7,29.3,6.0,33.2,18.0,0.5
2009,10,24118,168.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.99,25.0,26.0,24.89,7.0,0.96,20.0,0.4,21.71,23.5,25.57,23.55,10.0,1.77,22.0,0.3,10.52,12.78,17.21,13.32,9.0,3.29,22.0,0.3,62.6,69.1,83.9,73.6,9.0,12.2,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.3,-25.6,-63.4,-7.0,90.7,12.7,4.0,117.2,24.0,0.5,82.8,115.7,167.3,124.6,4.0,51.2,24.0,0.5,-33.3,-3.1,41.8,3.9,4.0,56.9,24.0,0.5,41.8,57.9,84.4,62.9,4.0,28.1,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,7.2,10.82,7.33,4.0,4.04,24.0,0.5,-3.0,-0.31,4.54,0.72,4.0,5.77,24.0,0.5,3.81,5.68,8.13,5.96,4.0,2.57,24.0,0.5,1017.18,1018.4,1019.25,1018.23,4.0,1.23,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.3,-23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,3.0,4.0,2.6,12.0,0.0,57.1,63.1,73.9,64.2,10.0,7.7,16.0,0.0,-90.8,-81.3,-8.2,-58.5,10.0,39.7,16.0,0.0,7.1,50.5,68.2,41.9,10.0,29.4,16.0,0.0
2009,10,24118,168.3,-17.9,-203.0,-179.4,-90.6,-158.0,13.0,76.5,16.0,0.6,-70.1,56.0,117.2,33.4,13.0,91.9,16.0,0.6,-120.4,-76.9,-38.7,-88.7,12.0,59.3,16.0,0.6,-27.5,39.9,69.5,25.9,12.0,47.4,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,7.7,9.85,7.37,13.0,3.16,16.0,0.6,-8.49,-6.67,-3.61,-6.32,13.0,3.1,16.0,0.6,-2.65,2.24,4.9,1.44,13.0,3.7,16.0,0.6,1011.51,1012.8,1014.1,1012.71,14.0,2.01,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.3,-17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85,27.0,27.07,26.61,9.0,0.65,14.0,0.6,24.13,25.05,25.88,25.11,14.0,0.9,16.0,0.6,11.99,12.51,18.16,13.98,13.0,2.88,16.0,0.5,60.5,63.6,91.8,71.1,13.0,15.2,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.3,30.3,-165.1,28.2,205.0,21.6,10.0,177.1,22.0,0.3,-142.0,-55.0,94.5,-31.2,10.0,140.8,22.0,0.3,-91.8,-7.9,89.4,2.4,9.0,95.4,22.0,0.3,-44.0,-24.6,73.8,-1.7,9.0,80.1,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.3,11.42,8.74,11.0,3.1,20.0,0.4,-8.64,-0.89,7.8,-0.22,11.0,7.62,20.0,0.4,-5.72,-3.18,3.12,-1.77,11.0,5.66,20.0,0.4,1012.59,1015.0,1021.03,1016.62,11.0,4.09,20.0,0.4,2.6,4.0,8.0,4.9,11.0,2.6,20.0,0.4,62.6,69.1,83.9,73.6,9.0,12.2,22.0,0.3,-77.3,-4.5,68.1,-2.8,11.0,80.3,20.0,0.4,-58.4,-19.9,31.8,-16.9,11.0,63.6,20.0,0.4
2009,10,24118,168.3,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,10.8,9.45,12.0,1.55,20.0,0.9,8.71,10.0,10.99,10.19,20.0,1.61,16.0,0.9,4.96,5.52,6.1,5.62,20.0,0.85,16.0,0.9,66.3,74.6,78.4,73.4,20.0,7.4,16.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,8.0,8.0,6.1,14.0,2.7,20.0,0.9,66.3,74.6,78.4,73.4,20.0,7.4,16.0,0.9,45.0,81.1,107.3,63.5,21.0,62.6,14.0,0.9,-71.3,-53.0,-25.2,-33.1,21.0,71.5,14.0,0.9
