Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2004,12,24060,-179.9,4.0,4.3,4.3,4.3,4.3,1.0,0.0,8.0,0.0,21.9,21.9,21.9,21.9,1.0,0.0,8.0,0.0,7.12,7.12,7.12,7.12,1.0,0.0,8.0,0.0,36.3,36.3,36.3,36.3,1.0,0.0,8.0,0.0,29.4,29.4,29.4,29.4,1.0,0.0,8.0,0.0,25.1,25.1,25.1,25.1,1.0,0.0,8.0,0.0,18.7,18.7,18.7,18.7,1.0,0.0,8.0,0.0,93.6,93.6,93.6,93.6,1.0,0.0,8.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,8.0,0.0,0.89,0.89,0.89,0.89,1.0,0.0,8.0,0.0,5.02,5.02,5.02,5.02,1.0,0.0,8.0,0.0,1008.4,1008.4,1008.4,1008.4,1.0,0.0,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,8.0,0.0,4.5,4.5,4.5,4.5,1.0,0.0,8.0,0.0,25.6,25.6,25.6,25.6,1.0,0.0,8.0,0.0,22.2,22.2,22.2,22.2,1.0,0.0,8.0,0.0,126.1,126.1,126.1,126.1,1.0,0.0,8.0,0.0,16.6,16.6,16.6,16.6,1.0,0.0,8.0,0.0,93.9,93.9,93.9,93.9,1.0,0.0,8.0,0.0,6.3,6.3,6.3,6.3,1.0,0.0,8.0,0.0,35.8,35.8,35.8,35.8,1.0,0.0,8.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,8.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,8.0,0.0
2004,12,24060,-179.9,5.3,0.42,0.9,1.38,0.9,2.0,0.99,10.0,0.5,2.0,3.9,5.7,3.9,2.0,3.8,10.0,0.5,5.18,6.16,7.14,6.16,2.0,2.02,10.0,0.5,27.6,29.0,30.5,29.0,2.0,2.9,10.0,0.5,29.45,29.55,29.65,29.55,2.0,0.21,10.0,0.5,28.27,28.65,29.03,28.65,2.0,0.78,10.0,0.5,19.11,19.93,20.76,19.93,2.0,1.71,10.0,0.5,79.1,80.7,82.2,80.7,2.0,3.2,10.0,0.5,4.35,4.9,5.45,4.9,2.0,1.13,10.0,0.5,-4.51,-2.68,-0.85,-2.68,2.0,3.79,10.0,0.5,2.29,3.02,3.76,3.02,2.0,1.52,10.0,0.5,1006.5,1006.7,1006.9,1006.7,2.0,0.42,10.0,0.5,5.3,6.0,6.7,6.0,2.0,1.4,10.0,0.5,-25.7,-15.3,-4.8,-15.3,2.0,21.6,10.0,0.5,12.0,14.0,15.9,14.0,2.0,4.0,10.0,0.5,-131.6,-78.2,-24.8,-78.2,2.0,110.6,10.0,0.5,66.2,86.1,106.0,86.1,2.0,41.2,10.0,0.5,-95.3,-56.6,-18.0,-56.6,2.0,80.1,10.0,0.5,46.9,59.0,71.1,59.0,2.0,25.1,10.0,0.5,-21.3,-12.7,-4.0,-12.7,2.0,17.9,10.0,0.5,12.7,20.2,27.6,20.2,2.0,15.5,10.0,0.5,87.5,127.0,166.5,127.0,2.0,82.0,10.0,0.5,85.0,125.0,165.0,125.0,2.0,80.0,10.0,0.5
2004,12,24060,-179.9,6.4,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,9.8,9.8,9.8,9.8,1.0,0.0,10.0,0.0,4.87,4.87,4.87,4.87,1.0,0.0,10.0,0.0,47.7,47.7,47.7,47.7,1.0,0.0,10.0,0.0,29.5,29.5,29.5,29.5,1.0,0.0,10.0,0.0,28.5,28.5,28.5,28.5,1.0,0.0,10.0,0.0,21.09,21.09,21.09,21.09,1.0,0.0,10.0,0.0,86.4,86.4,86.4,86.4,1.0,0.0,10.0,0.0,9.8,9.8,9.8,9.8,1.0,0.0,10.0,0.0,-9.65,-9.65,-9.65,-9.65,1.0,0.0,10.0,0.0,-1.7,-1.7,-1.7,-1.7,1.0,0.0,10.0,0.0,1008.8,1008.8,1008.8,1008.8,1.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,10.0,0.0,-94.6,-94.6,-94.6,-94.6,1.0,0.0,10.0,0.0,-16.7,-16.7,-16.7,-16.7,1.0,0.0,10.0,0.0,-275.1,-275.1,-275.1,-275.1,1.0,0.0,10.0,0.0,-48.5,-48.5,-48.5,-48.5,1.0,0.0,10.0,0.0,-203.6,-203.6,-203.6,-203.6,1.0,0.0,10.0,0.0,-35.9,-35.9,-35.9,-35.9,1.0,0.0,10.0,0.0,-47.0,-47.0,-47.0,-47.0,1.0,0.0,10.0,0.0,-8.3,-8.3,-8.3,-8.3,1.0,0.0,10.0,0.0,941.0,941.0,941.0,941.0,1.0,0.0,10.0,0.0,940.0,940.0,940.0,940.0,1.0,0.0,10.0,0.0
2004,12,24060,-179.9,7.6,-0.9,-0.25,0.4,-0.25,2.0,1.34,14.0,0.0,-9.1,-2.2,4.7,-2.2,2.0,14.3,14.0,0.0,5.47,5.54,5.62,5.54,2.0,0.16,14.0,0.0,57.2,59.9,62.6,59.9,2.0,5.6,14.0,0.0,29.22,29.25,29.28,29.25,2.0,0.07,14.0,0.0,28.82,29.5,30.18,29.5,2.0,1.41,14.0,0.0,19.93,20.04,20.15,20.04,2.0,0.23,14.0,0.0,75.0,77.6,80.2,77.6,2.0,5.4,14.0,0.0,10.46,10.8,11.14,10.8,2.0,0.71,14.0,0.0,-11.14,-10.8,-10.46,-10.8,2.0,0.71,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,1008.19,1008.8,1009.41,1008.8,2.0,1.27,14.0,0.0,3.6,5.0,6.4,5.0,2.0,2.8,14.0,0.0,-124.3,-116.9,-109.5,-116.9,2.0,15.3,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,-320.8,-318.1,-315.4,-318.1,2.0,5.6,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,-222.0,-216.4,-210.7,-216.4,2.0,11.7,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,-62.6,-59.9,-57.2,-59.9,2.0,5.6,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,1148.5,1268.0,1387.5,1268.0,2.0,247.5,14.0,0.0,1150.0,1270.0,1385.0,1270.0,2.0,250.0,14.0,0.0
2004,12,24060,-179.9,32.1,1.9,4.0,4.26,3.13,4.0,2.1,8.0,0.0,29.3,61.6,62.1,46.4,4.0,31.0,8.0,0.0,2.31,4.17,5.41,3.87,4.0,2.44,8.0,0.0,32.2,64.2,78.2,55.6,4.0,37.2,8.0,0.0,19.0,19.0,19.52,19.25,4.0,0.5,8.0,0.0,14.82,15.0,16.83,15.9,5.0,2.3,8.0,0.0,8.08,9.42,11.02,9.68,5.0,2.49,8.0,0.0,77.6,89.6,91.8,85.3,5.0,10.1,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2,-55.6,-27.5,-49.7,4.0,34.8,8.0,0.0,-32.1,-31.6,-13.6,-23.2,4.0,17.1,8.0,0.0,739.5,2685.5,3652.5,2241.5,5.0,1579.5,8.0,0.0,740.0,2685.0,3650.0,2240.0,5.0,1580.0,8.0,0.0
2004,12,24060,-179.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1.0,0.0,22.0,0.0,7.91,7.91,7.91,7.91,1.0,0.0,22.0,0.0,-9.42,-9.42,-9.42,-9.42,1.0,0.0,22.0,0.0,988.0,988.0,988.0,988.0,1.0,0.0,22.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,22.0,0.0,97.2,97.2,97.2,97.2,1.0,0.0,22.0,0.0,-115.9,-115.9,-115.9,-115.9,1.0,0.0,22.0,0.0,55.3,55.3,55.3,55.3,1.0,0.0,22.0,0.0,-66.0,-66.0,-66.0,-66.0,1.0,0.0,22.0,0.0,43.7,43.7,43.7,43.7,1.0,0.0,22.0,0.0,-52.1,-52.1,-52.1,-52.1,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.8,-36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,0.87,0.87,0.87,0.87,1.0,0.0,10.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,10.0,1.0,999.5,999.5,999.5,999.5,1.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,1.0,0.0,10.0,1.0,7.5,7.5,7.5,7.5,1.0,0.0,10.0,1.0,5.7,5.7,5.7,5.7,1.0,0.0,10.0,1.0,3.3,3.3,3.3,3.3,1.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.8,-28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95,7.0,9.73,7.33,3.0,3.51,20.0,0.7,3.59,7.0,9.62,6.61,3.0,4.43,20.0,0.7,-1.3,0.0,2.36,0.52,3.0,2.72,20.0,0.7,1015.3,1016.15,1017.0,1016.15,2.0,1.77,18.0,1.0,1.3,2.0,4.7,3.0,3.0,2.6,20.0,0.7,21.0,49.0,96.9,58.7,3.0,56.2,20.0,0.7,-14.3,0.0,9.5,-2.4,3.0,17.6,20.0,0.7,85.8,182.0,227.8,157.4,3.0,106.2,20.0,0.7,-30.0,0.0,48.5,9.0,3.0,58.0,20.0,0.7,37.5,70.4,103.3,70.4,2.0,68.2,18.0,1.0,6.1,19.2,32.3,19.2,2.0,27.2,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.8,-23.2,1.0,1.0,1.0,1.0,1.0,0.0,20.0,1.0,5.1,5.1,5.1,5.1,1.0,0.0,20.0,1.0,6.58,6.58,6.58,6.58,1.0,0.0,20.0,1.0,33.6,33.6,33.6,33.6,1.0,0.0,20.0,1.0,24.0,24.0,24.0,24.0,1.0,0.0,20.0,1.0,23.0,23.0,23.0,23.0,1.0,0.0,20.0,1.0,12.03,12.03,12.03,12.03,1.0,0.0,20.0,1.0,68.9,68.9,68.9,68.9,1.0,0.0,20.0,1.0,5.1,5.1,5.1,5.1,1.0,0.0,20.0,1.0,-0.89,-0.89,-0.89,-0.89,1.0,0.0,20.0,1.0,5.02,5.02,5.02,5.02,1.0,0.0,20.0,1.0,1012.8,1012.8,1012.8,1012.8,1.0,0.0,20.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,20.0,1.0,-4.5,-4.5,-4.5,-4.5,1.0,0.0,20.0,1.0,25.6,25.6,25.6,25.6,1.0,0.0,20.0,1.0,-20.4,-20.4,-20.4,-20.4,1.0,0.0,20.0,1.0,115.5,115.5,115.5,115.5,1.0,0.0,20.0,1.0,-10.7,-10.7,-10.7,-10.7,1.0,0.0,20.0,1.0,60.4,60.4,60.4,60.4,1.0,0.0,20.0,1.0,-5.8,-5.8,-5.8,-5.8,1.0,0.0,20.0,1.0,33.1,33.1,33.1,33.1,1.0,0.0,20.0,1.0,132.5,132.5,132.5,132.5,1.0,0.0,20.0,1.0,135.0,135.0,135.0,135.0,1.0,0.0,20.0,1.0
2004,12,24060,-179.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,29.7,29.7,29.7,1.0,0.0,8.0,1.0,28.5,28.5,28.5,28.5,1.0,0.0,8.0,1.0,19.91,19.91,19.91,19.91,1.0,0.0,8.0,1.0,81.4,81.4,81.4,81.4,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.8,2.3,0.2,0.2,0.2,0.2,1.0,0.0,8.0,1.0,0.7,0.7,0.7,0.7,1.0,0.0,8.0,1.0,7.6,7.6,7.6,7.6,1.0,0.0,8.0,1.0,27.4,27.4,27.4,27.4,1.0,0.0,8.0,1.0,29.7,29.7,29.7,29.7,1.0,0.0,8.0,1.0,29.5,29.5,29.5,29.5,1.0,0.0,8.0,1.0,18.75,18.75,18.75,18.75,1.0,0.0,8.0,1.0,72.3,72.3,72.3,72.3,1.0,0.0,8.0,1.0,3.6,3.6,3.6,3.6,1.0,0.0,8.0,1.0,2.76,2.76,2.76,2.76,1.0,0.0,8.0,1.0,2.31,2.31,2.31,2.31,1.0,0.0,8.0,1.0,1005.7,1005.7,1005.7,1005.7,1.0,0.0,8.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,8.0,1.0,9.9,9.9,9.9,9.9,1.0,0.0,8.0,1.0,8.3,8.3,8.3,8.3,1.0,0.0,8.0,1.0,81.4,81.4,81.4,81.4,1.0,0.0,8.0,1.0,68.3,68.3,68.3,68.3,1.0,0.0,8.0,1.0,51.7,51.7,51.7,51.7,1.0,0.0,8.0,1.0,43.4,43.4,43.4,43.4,1.0,0.0,8.0,1.0,21.0,21.0,21.0,21.0,1.0,0.0,8.0,1.0,17.6,17.6,17.6,17.6,1.0,0.0,8.0,1.0,46.5,46.5,46.5,46.5,1.0,0.0,8.0,1.0,45.0,45.0,45.0,45.0,1.0,0.0,8.0,1.0
2004,12,24060,-179.8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,29.6,29.6,29.6,1.0,0.0,8.0,0.0,30.0,30.0,30.0,30.0,1.0,0.0,8.0,0.0,19.93,19.93,19.93,19.93,1.0,0.0,8.0,0.0,74.6,74.6,74.6,74.6,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,6.0,0.0,-6.62,-6.62,-6.62,-6.62,1.0,0.0,6.0,0.0,7.89,7.89,7.89,7.89,1.0,0.0,6.0,0.0,1011.0,1011.0,1011.0,1011.0,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.8,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36,13.9,15.4,12.0,5.0,4.43,8.0,0.0,-13.34,-13.06,-6.18,-10.17,5.0,4.53,8.0,0.0,-7.7,-6.62,-1.62,-4.59,5.0,4.86,8.0,0.0,1016.69,1018.0,1019.46,1018.08,5.0,2.69,8.0,0.0,6.2,8.0,8.0,7.0,5.0,2.2,8.0,0.0,-205.4,-181.6,-57.5,-137.9,5.0,85.2,8.0,0.0,-118.6,-68.2,-35.0,-70.5,5.0,56.3,8.0,0.0,-200.1,-189.4,-98.6,-154.4,5.0,60.9,8.0,0.0,-115.5,-99.3,-15.8,-64.5,5.0,81.2,8.0,0.0,-125.7,-92.7,-59.5,-91.3,5.0,35.7,8.0,0.0,-72.5,-57.3,-2.1,-36.7,5.0,52.5,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.7,-17.3,0.83,1.1,1.37,1.1,2.0,0.57,14.0,0.0,5.6,5.6,5.6,5.6,1.0,0.0,14.0,0.0,2.85,3.23,3.6,3.23,2.0,0.78,14.0,0.0,21.4,21.4,21.4,21.4,1.0,0.0,14.0,0.0,27.33,27.6,27.87,27.6,2.0,0.57,14.0,0.0,26.5,26.5,26.5,26.5,2.0,0.0,14.0,0.0,19.94,19.94,19.95,19.94,2.0,0.01,14.0,0.0,92.0,92.0,92.0,92.0,2.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.5,7.8,7.5,2.0,0.7,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,-64.0,-64.0,-64.0,-64.0,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.7,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,12.0,0.0,-95.7,-56.9,-18.0,-56.9,2.0,80.4,16.0,0.0,67.7,124.4,181.0,124.4,2.0,117.4,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-179.7,50.8,2.9,2.9,2.9,2.9,1.0,0.0,10.0,0.0,58.0,58.0,58.0,58.0,1.0,0.0,10.0,0.0,1.04,1.04,1.04,1.04,1.0,0.0,10.0,0.0,20.7,20.7,20.7,20.7,1.0,0.0,10.0,0.0,5.4,5.4,5.4,5.4,1.0,0.0,10.0,0.0,2.5,2.5,2.5,2.5,1.0,0.0,10.0,0.0,4.57,4.57,4.57,4.57,1.0,0.0,10.0,0.0,100.0,100.0,100.0,100.0,1.0,0.0,10.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,10.0,0.0,3.47,3.47,3.47,3.47,1.0,0.0,10.0,0.0,19.7,19.7,19.7,19.7,1.0,0.0,10.0,0.0,1002.5,1002.5,1002.5,1002.5,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,8.7,8.7,8.7,8.7,1.0,0.0,10.0,0.0,49.2,49.2,49.2,49.2,1.0,0.0,10.0,0.0,15.9,15.9,15.9,15.9,1.0,0.0,10.0,0.0,90.0,90.0,90.0,90.0,1.0,0.0,10.0,0.0,3.6,3.6,3.6,3.6,1.0,0.0,10.0,0.0,20.4,20.4,20.4,20.4,1.0,0.0,10.0,0.0,8000.0,8000.0,8000.0,8000.0,1.0,0.0,10.0,0.0,8000.0,8000.0,8000.0,8000.0,1.0,0.0,10.0,0.0
2004,12,24060,-179.6,8.3,0.55,0.65,0.75,0.65,2.0,0.21,10.0,0.5,6.5,7.9,9.2,7.9,2.0,2.8,10.0,0.5,5.45,5.65,5.86,5.65,2.0,0.42,10.0,0.5,66.6,68.0,69.5,68.0,2.0,3.1,10.0,0.5,29.06,29.2,29.34,29.2,2.0,0.28,10.0,0.5,28.31,28.55,28.79,28.55,2.0,0.49,10.0,0.5,19.87,19.87,19.88,19.87,2.0,0.01,10.0,0.5,80.0,81.2,82.3,81.2,2.0,2.3,10.0,0.5,11.88,12.05,12.22,12.05,2.0,0.35,10.0,0.5,-10.82,-10.26,-9.69,-10.26,2.0,1.18,10.0,0.5,-7.29,-5.97,-4.65,-5.97,2.0,2.74,10.0,0.5,1007.76,1008.1,1008.44,1008.1,2.0,0.71,10.0,0.5,5.2,5.5,5.8,5.5,2.0,0.7,10.0,0.5,-128.5,-123.4,-118.3,-123.4,2.0,10.6,10.0,0.5,-89.4,-72.4,-55.5,-72.4,2.0,35.1,10.0,0.5,-311.8,-293.1,-274.4,-293.1,2.0,38.7,10.0,0.5,-206.1,-169.8,-133.5,-169.8,2.0,75.2,10.0,0.5,-215.0,-203.8,-192.6,-203.8,2.0,23.3,10.0,0.5,-145.0,-118.7,-92.4,-118.7,2.0,54.5,10.0,0.5,-63.5,-58.2,-52.9,-58.2,2.0,11.0,10.0,0.5,-39.4,-33.2,-26.9,-33.2,2.0,13.0,10.0,0.5,1677.5,1752.0,1826.5,1752.0,2.0,154.0,10.0,0.5,1680.0,1750.0,1825.0,1750.0,2.0,155.0,10.0,0.5
2004,12,24060,-179.6,11.8,-1.1,-1.1,-1.1,-1.1,1.0,0.0,28.0,1.0,-10.2,-10.2,-10.2,-10.2,1.0,0.0,28.0,1.0,4.01,4.01,4.01,4.01,1.0,0.0,28.0,1.0,37.3,37.3,37.3,37.3,1.0,0.0,28.0,1.0,26.4,26.4,26.4,26.4,1.0,0.0,28.0,1.0,27.5,27.5,27.5,27.5,1.0,0.0,28.0,1.0,17.56,17.56,17.56,17.56,1.0,0.0,28.0,1.0,76.5,76.5,76.5,76.5,1.0,0.0,28.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,28.0,1.0,-9.16,-9.16,-9.16,-9.16,1.0,0.0,28.0,1.0,-1.61,-1.61,-1.61,-1.61,1.0,0.0,28.0,1.0,1010.0,1010.0,1010.0,1010.0,1.0,0.0,28.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,28.0,1.0,-85.2,-85.2,-85.2,-85.2,1.0,0.0,28.0,1.0,-15.0,-15.0,-15.0,-15.0,1.0,0.0,28.0,1.0,-251.9,-251.9,-251.9,-251.9,1.0,0.0,28.0,1.0,-44.4,-44.4,-44.4,-44.4,1.0,0.0,28.0,1.0,-160.9,-160.9,-160.9,-160.9,1.0,0.0,28.0,1.0,-28.4,-28.4,-28.4,-28.4,1.0,0.0,28.0,1.0,-36.8,-36.8,-36.8,-36.8,1.0,0.0,28.0,1.0,-6.5,-6.5,-6.5,-6.5,1.0,0.0,28.0,1.0,804.5,804.5,804.5,804.5,1.0,0.0,28.0,1.0,805.0,805.0,805.0,805.0,1.0,0.0,28.0,1.0
2004,12,24060,-179.6,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,24.0,0.0,4.79,4.79,4.79,4.79,1.0,0.0,24.0,0.0,-1.74,-1.74,-1.74,-1.74,1.0,0.0,24.0,0.0,1011.0,1011.0,1011.0,1011.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,24.4,24.4,24.4,24.4,1.0,0.0,24.0,0.0,-8.9,-8.9,-8.9,-8.9,1.0,0.0,24.0,0.0,124.6,124.6,124.6,124.6,1.0,0.0,24.0,0.0,-45.4,-45.4,-45.4,-45.4,1.0,0.0,24.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,24.0,0.0,-34.6,-34.6,-34.6,-34.6,1.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
